date,year,month,value
2014-10-01,2014,10,0.1600
2014-11-01,2014,11,-0.3200
2014-12-01,2014,12,-0.1200
2015-01-01,2015,1,0.4300
2015-02-01,2015,2,0.4200
2015-03-01,2015,3,0.2300
2015-04-01,2015,4,0.3600
2015-05-01,2015,5,0.4600
2015-06-01,2015,6,0.3800
2015-07-01,2015,7,0.0700
2015-08-01,2015,8,-0.1100
2015-09-01,2015,9,-0.0400
2015-10-01,2015,10,0.2800
2015-11-01,2015,11,0.3700
2015-12-01,2015,12,0.7000
2016-01-01,2016,1,0.8100
2016-02-01,2016,2,0.5900
2016-03-01,2016,3,0.6000
2016-04-01,2016,4,0.3900
2016-05-01,2016,5,0.3500
2016-06-01,2016,6,0.6800
2016-07-01,2016,7,0.6300
2016-08-01,2016,8,0.5200
2016-09-01,2016,9,0.2600
2016-10-01,2016,10,0.4600
2016-11-01,2016,11,0.2800
2016-12-01,2016,12,0.6700
2017-01-01,2017,1,0.5800
2017-02-01,2017,2,0.0900
2017-03-01,2017,3,0.2900
2017-04-01,2017,4,0.4000
2017-05-01,2017,5,0.4700
2017-06-01,2017,6,0.5700
2017-07-01,2017,7,0.3500
2017-08-01,2017,8,0.5900
2017-09-01,2017,9,0.2700
2017-10-01,2017,10,0.4200
2017-11-01,2017,11,0.2000
2017-12-01,2017,12,0.1700
2018-01-01,2018,1,0.6200
2018-02-01,2018,2,-0.0100
2018-03-01,2018,3,0.1700
2018-04-01,2018,4,0.2800
2018-05-01,2018,5,0.2800
2018-06-01,2018,6,0.4600
2018-07-01,2018,7,0.3700
2018-08-01,2018,8,0.4100
2018-09-01,2018,9,0.3600
2018-10-01,2018,10,0.5300
2018-11-01,2018,11,0.3900
2018-12-01,2018,12,0.6600
2019-01-01,2019,1,0.7500
2019-02-01,2019,2,0.6800
2019-03-01,2019,3,1.0200
2019-04-01,2019,4,0.6500
2019-05-01,2019,5,0.6500
2019-06-01,2019,6,0.5800
2019-07-01,2019,7,0.5000
2019-08-01,2019,8,0.4100
2019-09-01,2019,9,0.4800
2019-10-01,2019,10,0.4700
2019-11-01,2019,11,1.0600
2019-12-01,2019,12,1.0700
2020-01-01,2020,1,1.2800
2020-02-01,2020,2,0.8400
2020-03-01,2020,3,0.6600
2020-04-01,2020,4,0.7200
2020-05-01,2020,5,0.8800
2020-06-01,2020,6,0.6000
2020-07-01,2020,7,0.5500
2020-08-01,2020,8,0.5000
2020-09-01,2020,9,0.2400
2020-10-01,2020,10,0.4000
2020-11-01,2020,11,0.1200
2020-12-01,2020,12,-0.1100
2021-01-01,2021,1,0.2100
2021-02-01,2021,2,-0.0600
2021-03-01,2021,3,0.1400
2021-04-01,2021,4,0.3700
2021-05-01,2021,5,0.7600
2021-06-01,2021,6,0.8900
2021-07-01,2021,7,1.1100
2021-08-01,2021,8,0.9200
2021-09-01,2021,9,0.5800
2021-10-01,2021,10,0.6500
2021-11-01,2021,11,0.5000
2021-12-01,2021,12,0.2600
2022-01-01,2022,1,0.4700
2022-02-01,2022,2,0.7300
2022-03-01,2022,3,0.5700
2022-04-01,2022,4,0.4600
2022-05-01,2022,5,0.3600
2022-06-01,2022,6,0.6100
2022-07-01,2022,7,0.3400
2022-08-01,2022,8,0.3800
2022-09-01,2022,9,0.3500
2022-10-01,2022,10,0.5200
2022-11-01,2022,11,0.5100
2022-12-01,2022,12,0.6000
2023-01-01,2023,1,0.8200
2023-02-01,2023,2,0.5500
2023-03-01,2023,3,0.4900
2023-04-01,2023,4,0.5000
2023-05-01,2023,5,0.7900
2023-06-01,2023,6,0.5700
2023-07-01,2023,7,0.5400
2023-08-01,2023,8,0.5000
2023-09-01,2023,9,0.4000
2023-10-01,2023,10,0.4100
2023-11-01,2023,11,0.9100
2023-12-01,2023,12,1.3100
2024-01-01,2024,1,1.3200
2024-02-01,2024,2,1.4100
2024-03-01,2024,3,1.6700
2024-04-01,2024,4,1.4100
2024-05-01,2024,5,1.1700
2024-06-01,2024,6,0.8500
2024-07-01,2024,7,0.5900
2024-08-01,2024,8,0.3900
2024-09-01,2024,9,0.4400
2024-10-01,2024,10,0.5100
2024-11-01,2024,11,0.4100
2024-12-01,2024,12,0.5700
2025-01-01,2025,1,0.6500
2025-02-01,2025,2,0.5900
2025-03-01,2025,3,0.4200
2025-04-01,2025,4,0.4200
2025-05-01,2025,5,0.5100
2025-06-01,2025,6,0.4200
2025-07-01,2025,7,0.3600
2025-08-01,2025,8,0.2700
2025-09-01,2025,9,0.2800
2025-10-01,2025,10,0.2300
2025-11-01,2025,11,0.2100
2025-12-01,2025,12,0.4400
